gene_symbol,entrez_id,probe_name
CXXC1,30827,A_23_P141779
RUBCN,9711,A_23_P304171
HDGF,3068,A_24_P376707
LOC100131582,100131582,A_24_P848662
SEC61A2,55176,A_23_P161197
NT5DC2,64943,A_23_P44836
JMJD1C-AS1,84989,A_24_P278273
TTC24,164118,CUST_196_PI416573500
LIMD2,80774,A_23_P26824
ZNF99,7652,A_24_P126491
USP17L8,392188,CUST_2945_PI416261804
USP22,23326,A_23_P422540
NKX2-6,137814,CUST_1097_PI416573500
MGC16384,114130,A_23_P105368
TATDN1,83940,A_23_P254978
MTND4P12,100293090,A_23_P315252
C9orf147,100133204,CUST_3453_PI416261804
SNAI3-AS1,197187,CUST_8386_PI416261804
WDSUB1,151525,A_23_P108657
CEACAM20,125931,A_24_P118376
LOC100130285,100130285,A_24_P16694
TRIM17,51127,CUST_6762_PI416261804
CMTR2,55783,A_24_P185036
LOC100129064,100129064,A_24_P400729
CCDC153,283152,CUST_10632_PI416261804
LOC642943,642943,A_24_P384483
MGC2889,84789,A_24_P519672
BCAR4,400500,CUST_10712_PI416261804
MALL,7851,A_23_P102551
KCTD1,284252,A_23_P130343
GPR108,56927,A_23_P90014
LOC148430,148430,A_24_P281504
DHRSX,207063,A_24_P378987
PLIN1,5346,A_23_P26154
DPY19L2P2,349152,A_24_P186608
C21orf62-AS1,54067,A_24_P359322
ZBTB22,9278,A_23_P111188
FAM223A,100132967,A_24_P276463
RNF213,57674,A_24_P306810
NOTO,344022,CUST_716_PI416573500
MYOT,9499,A_23_P110764
APH1A,51107,A_23_P12329
LRRC30,339291,CUST_526_PI416573500
THADA,63892,A_23_P108376
PTMA,5757,A_23_P434301
CBWD5,220869,CUST_3493_PI416261804
LOC100049716,100049716,A_23_P431569
MGAT1,4245,A_23_P58482
LOC100132705,100132705,CUST_4371_PI416261804
TMEM131,23505,A_23_P368558
LOC729173,729173,A_24_P264063
HMGB2,3148,A_23_P155765
PLAG1,5324,A_23_P411723
CCDC30,728621,A_24_P349196
PRDM6,93166,A_32_P222684
LOC100288033,100288033,A_32_P377008
CR1L,1379,CUST_1023_PI416573500
MAFF,23764,A_23_P103110
ADPGK,83440,A_23_P14716
TMEM181,57583,A_23_P331943
C20orf203,284805,A_32_P509677
GUSBP11,91316,A_24_P181998
PWWP2A,114825,A_23_P398770
COG2,22796,A_23_P160809
HAUS5,23354,A_23_P349771
PIP4P1,90809,A_23_P48610
RPUSD4,84881,A_23_P75540
IZUMO1R,390243,A_24_P206702
NPHP1,4867,A_24_P88801
ASAH2,56624,CUST_427_PI416261804
GAB3,139716,A_23_P255126
NBL1,4681,A_23_P51958
LINC00997,401321,CUST_328_PI417507815
GLIS3-AS1,84850,A_23_P312837
VWA5B2,90113,A_23_P80867
ETFA,2108,A_24_P53080
LOC727938,727938,CUST_2983_PI416261804
WAC,51322,A_23_P201996
SWI5,375757,A_23_P392222
FAM205C,100129969,A_32_P3066
ANKRD20A12P,100874392,A_32_P79190
LOC100289173,100289173,A_32_P91633
SLC4A1AP,22950,CUST_9315_PI416261804
GFI1,2672,A_23_P257365
LOC100294349,100294349,A_23_P330727
HTATIP2,10553,A_23_P64129
CTBP2P5,646936,A_24_P127192
LOC729227,729227,A_24_P876772
DBIL5P,100131454,A_23_P351535
SARNP,84324,A_23_P43946
LOC729088,729088,A_32_P36143
PRSS16,10279,CUST_13863_PI416261804
SMPD5,392275,CUST_3353_PI416261804
TPT1-AS1,100190939,A_23_P326987
UGT2A3,79799,A_24_P334378
HBS1L,10767,A_23_P429092
RCOR3,55758,A_24_P276816
LOC100129138,100129138,A_24_P280833
LOC100131131,100131131,A_24_P932536
SLCO1C1,53919,A_23_P116868
ANKRD36C,400986,A_23_P210131
AP1M1,8907,A_23_P55802
OR4N3P,390539,CUST_8_PI416573500
PTPN18,26469,A_23_P210015
CSRP3,8048,A_23_P24469
GOLGA2P7,388152,A_24_P341535
SKA2,348235,A_24_P945000
LOC100289632,100289632,A_32_P147651
LPO,4025,A_23_P100583
MTX2,10651,A_23_P120335
RFT1,91869,A_24_P408715
PMS2P5,5383,A_32_P163458
HSBP1L1,440498,A_32_P46981
GSN,2934,CUST_3440_PI416261804
LOC100287987,100287987,A_32_P74643
INE1,8552,A_23_P148600
LOC100289641,100289641,A_23_P360482
DNAJC7,7266,A_23_P60591
LINC02604,644794,A_32_P12595
LOC100129291,100129291,CUST_1002_PI416573500
OXSM,54995,CUST_11578_PI416261804
ANP32B,10541,CUST_3890_PI416261804
CBLC,23624,A_23_P397910
SH3GL3,6457,A_23_P48988
LINC00158,54072,A_23_P132057
CSN1S2AP,286828,A_23_P402819
LOC51145,51145,A_24_P115529
LOC400590,400590,CUST_305_PI417507815
HNF1A-AS1,283460,A_24_P314515
LINC00320,387486,A_32_P129214
C12orf71,728858,CUST_673_PI416573500
TUBGCP5,114791,A_23_P152038
LSM14A,26065,A_23_P56069
LAGE3P1,646808,A_24_P409115
LOC440173,440173,A_32_P218766
LOC100288263,100288263,A_23_P395111
LOC729722,729722,A_24_P221235
CKS1B,1163,A_32_P175864
NBPF8,728841,A_32_P83465
RPL13AP6,644511,CUST_201_PI417507815
LINC01061,401149,CUST_3260_PI416261804
CCDC154,645811,CUST_925_PI416573500
ICE1,23379,A_32_P35800
SMIM22,440335,CUST_3993_PI416261804
TMEM231,79583,A_23_P359497
LINC00305,221241,A_23_P423462
LOC100286977,100286977,A_23_P46769
SLC7A9,11136,A_23_P142250
LOC730098,730098,A_23_P418199
MMD2,221938,A_23_P330301
TASOR,23272,A_23_P6651
RAD21L1,642636,A_23_P91317
LOC100134103,100134103,A_32_P127779
LINC01555,439927,A_23_P414352
CATSPERE,257044,A_32_P228067
CYBC1,79415,A_23_P118406
FLACC1,130540,A_23_P349343
LOC100130107,100130107,A_32_P1516
LY6G6E,79136,CUST_11118_PI416261804
HNRNPA1P33,728643,CUST_418_PI417507815
HOOK2,29911,A_23_P153441
SHLD2,54537,A_32_P180210
LYPD8,646627,A_24_P164998
CCDC159,126075,A_24_P75920
NAT10,55226,A_23_P87329
PSMB5,5693,A_23_P37191
TMEM64,169200,A_23_P378690
LOC100131149,100131149,A_24_P340941
OSGIN2,734,A_23_P82859
SMIM23,644994,A_24_P110354
LOC100131735,100131735,A_32_P193646
TMEM272,283521,A_32_P324933
LOC648603,648603,CUST_4428_PI416261804
B4GALNT2,124872,A_23_P331211
GABRA2,2555,A_23_P212869
BLNK,29760,A_24_P64344
TOMM6,100188893,A_23_P214474
TNNT1,7138,CUST_14183_PI416261804
LINC01002,399844,CUST_473_PI417507815
BAG6,7917,A_23_P111141
NARF,26502,A_23_P218317
NGLY1,55768,A_23_P218841
FXYD3,5349,A_24_P293192
EEF1B2P6,647030,A_24_P109821
MAST4,375449,CUST_7761_PI416261804
SMIM24,284422,A_23_P397120
ALG1,56052,A_24_P586523
ISM1,140862,A_32_P186731
LARGE2,120071,A_23_P104617
ASH2L,9070,A_23_P134827
AQP7P1,375719,A_24_P281009
GOLGA6L1,283767,A_24_P50972
TMEM132C,92293,A_23_P151232
LOC729652,729652,A_23_P426835
LOC100288418,100288418,A_24_P350196
LOC100290585,100290585,CUST_3316_PI416261804
ARFGAP3,26286,A_23_P68970
SLC35G2,80723,A_23_P109655
VWC2L,402117,A_24_P75460
ONECUT3,390874,CUST_492_PI416573500
AZI2,64343,CUST_706_PI416573500
MORN4,118812,A_23_P430902
SERPINA11,256394,A_23_P105973
FNDC3A,22862,A_23_P25503
LOC401127,401127,A_23_P41267
GUSBP1,728411,A_24_P84822
YPEL3,83719,A_23_P15108
LMAN2L,81562,A_23_P142708
ELOVL7,79993,A_23_P359277
TMUB2,79089,A_23_P36647
TMEM219,124446,A_23_P77562
KIAA1191,57179,A_23_P383910
HCCAT5,283902,CUST_797_PI416573500
SERPINA2,390502,A_23_P44663
LOC728024,728024,A_24_P290373
PCDH19,57526,A_24_P419039
LOC100418883,100418883,A_24_P461497
LOC284242,284242,A_32_P122590
MAD2L2,10459,A_23_P23206
FAM95C,100289137,A_23_P310552
LRRC32,2615,A_24_P389916
RPL10P1,100288252,A_32_P208856
SERF1A,8293,CUST_567_PI416408490
NELL1,4745,A_23_P251151
LINC00635,151658,A_24_P759822
LINC00608,151300,A_32_P200608
CCHCR1,54535,A_23_P145330
ZNF138,7697,A_23_P59855
CRACR2A,84766,CUST_10614_PI416261804
PHGR1,644844,CUST_1081_PI416573500
CCDC188,388849,CUST_556_PI417507815
OR7E24,26648,A_23_P16110
MPDU1,9526,A_23_P26799
LILRB1,10859,A_23_P343221
UNC93A,54346,A_24_P103434
PIP5K1P1,206426,A_23_P389426
MIR100HG,399959,A_24_P794447
CCDC66,285331,A_23_P396981
ZNF730,100129543,A_32_P181513
HGC6.3,100128124,A_24_P186551
FKBP11,51303,CUST_1300_PI416379584
ASB10,136371,CUST_8763_PI416261804
CMPK1,51727,A_23_P115366
DOHH,83475,A_23_P125408
BORCS5,118426,A_23_P257593
LRRC37A6P,387646,CUST_7044_PI416261804
MADD,8567,A_23_P202708
LCA5,167691,A_23_P418083
FAM171A2,284069,CUST_1017_PI416379584
ALDH16A1,126133,A_23_P50472
TBX20,57057,A_24_P211849
YBX3,8531,A_23_P25224
URGCP,55665,A_23_P31489
LOC730183,730183,CUST_4054_PI416261804
SERPINA10,51156,A_23_P128759
ITGAL,3683,A_23_P206806
LOC100287015,100287015,A_32_P118532
MRGPRG-AS1,283303,CUST_11850_PI416261804
ZNRF3,84133,A_23_P427502
DAGLB,221955,A_23_P8539
SOX2-OT,347689,A_24_P756289
LINC01002,399844,CUST_421_PI417507815
RBM19,9904,A_23_P312344
SEPTIN8,23176,A_23_P415827
RUNX1-IT1,80215,A_24_P65941
RUNDC3A,10900,A_24_P91094
C17orf100,388327,A_32_P150391
PARP9,83666,A_23_P69383
DCT,1638,A_23_P76622
LOC100289305,100289305,A_24_P324301
HLA-F-AS1,285830,CUST_11596_PI416261804
DENND4A,10260,A_23_P384329
PNCK,139728,A_23_P62377
LOC286359,286359,A_24_P365972
EDEM2,55741,A_23_P166193
CYBRD1,79901,A_23_P209564
SLC39A5,283375,A_23_P98876
METTL11B,149281,CUST_815_PI416573500
SETD1B,23067,A_23_P319895
PCED1B-AS1,100233209,CUST_9433_PI416261804
LOC100128035,100128035,A_24_P934126
LOC100289396,100289396,A_23_P153853
BIN3-IT1,80094,A_24_P72646
LOC729841,729841,CUST_463_PI417507815
MYH15,22989,A_24_P11900
LINC00326,285735,A_24_P601831
LOC100129309,100129309,A_24_P614261
LOC729227,729227,A_24_P856794
CXCL16,58191,CUST_1391_PI416573500
GAP43,2596,CUST_7097_PI416261804
ITPR1,3708,A_23_P92042
DRAIC,145837,A_32_P46594
GPR34,2857,A_23_P11201
CDC14C,168448,A_23_P367043
SIRT1,23411,A_23_P98022
GGT3P,2679,A_24_P42066
FES,2242,A_23_P14769
BCAP31,10134,A_24_P134683
AKT1S1,84335,A_23_P153502
ADAD2,161931,A_23_P49136
TCTN3,26123,A_32_P2738
MSL2,55167,CUST_11700_PI416261804
CXorf30,645090,CUST_796_PI416573500
LOC100131754,100131754,A_23_P431853
RASSF7,8045,CUST_534_PI416408490
MICAL3,57553,CUST_784_PI416573500
RPS6KC1,26750,A_23_P104109
GGT5,2687,A_23_P166376
BORCS5,118426,A_23_P334103
TCAF2,285966,A_23_P397978
PACRGL,133015,CUST_7490_PI416261804
SPATC1L,84221,A_23_P371765
KDM7A-DT,100134229,A_32_P54503
ARMS2,387715,CUST_1149_PI416573500
LOC100133862,100133862,A_24_P367432
LOC729680,729680,A_32_P46840
LILRB4,11006,CUST_916_PI416573500
LOC90246,90246,A_24_P532180
AFMID,125061,A_24_P867342
LOC100128816,100128816,A_24_P931964
TMEM255A,55026,A_23_P125680
PDS5A,23244,A_24_P186216
C11orf95,65998,A_24_P876408
UPP2,151531,A_23_P357316
TTC36,143941,CUST_1119_PI416573500
GAGE12G,645073,CUST_8215_PI416261804
TRAPPC13,80006,A_23_P121825
CD58,965,A_23_P138308
CECR2,27443,A_23_P211326
MYO3B,140469,A_23_P417853
DMTF1,9988,A_23_P8664
LOC100131960,100131960,A_24_P170726
SYNDIG1L,646658,A_24_P595237
SGCA,6442,CUST_12474_PI416261804
SPINT3,10816,CUST_613_PI416573500
CLEC1B,51266,A_23_P48212
LOC100132356,100132356,A_24_P942017
TERB1,283847,A_23_P408280
SEZ6L2,26470,A_23_P10194
LOC100290084,100290084,A_23_P364355
ATP5MC1P5,390424,A_24_P186986
LOC100294072,100294072,A_24_P204515
SUGT1P1,441394,A_24_P280706
LOC100289143,100289143,A_24_P927474
ABHD17AP3,648359,A_32_P68335
CD36,948,A_23_P111583
C17orf80,55028,A_23_P207927
RPL7A,6130,A_24_P349686
SPOCK2,9806,CUST_1210_PI416379584
C3orf79,152118,CUST_93_PI416573500
FAM197Y9,100132932,A_24_P298723
ZNF697,90874,A_32_P19716
EDRF1-DT,399821,A_32_P406028
FAM228B,375190,CUST_1091_PI416573500
LOC100133224,100133224,A_24_P341731
TSPAN3,10099,CUST_1424_PI416261804
LOC652586,652586,CUST_4575_PI416261804
LOC100287723,100287723,A_24_P66578
MED27,9442,CUST_10272_PI416261804
SAE1,10055,A_23_P16337
IFT74,80173,A_23_P255714
LINC00896,150197,A_23_P342024
KLHL2,11275,A_23_P72503
GGT8P,645367,A_24_P375322
LOC100291630,100291630,A_32_P120683
PQLC2L,152078,CUST_6052_PI416261804
FAM184B,27146,A_23_P301572
TMEM250,90120,A_23_P398372
RGP1,9827,CUST_110_PI416573500
SINHCAF,58516,CUST_4198_PI416261804
KLHL38,340359,CUST_713_PI416573500
USP27X-AS1,158572,A_32_P155826
SLAMF9,89886,CUST_13697_PI416261804
PLAAT3,11145,A_23_P116414
MIR600HG,81571,A_23_P216935
ZNRF2P1,441208,A_24_P145009
ITPRID2,6744,A_23_P102060
ASB17,127247,A_23_P344444
DTX4,23220,A_24_P158718
E2F5,1875,CUST_121_PI416408490
VSTM5,387804,CUST_955_PI416573500
SAMD4A,23034,A_23_P335661
CCNO,10309,A_24_P246397
POTEKP,440915,A_32_P155776
LOC401098,401098,A_32_P78623
C11orf21,29125,A_24_P338409
NOP56P2,402360,A_24_P58894
VCX,26609,A_24_P23979
ATAD2B,54454,A_32_P191004
GFI1B,8328,A_23_P216845
MYL12B,103910,A_24_P323715
NR2F1-AS1,441094,A_24_P51080
ATP13A2,23400,A_23_P12423
TLE6,79816,A_23_P208937
NTF3,4908,A_23_P360797
LOC642838,642838,A_32_P148122
FOXD2-AS1,84793,A_32_P523096
LMNTD1,160492,CUST_1084_PI416573500
LOC100287146,100287146,A_23_P81912
PGAM1P5,100132594,A_24_P706371
CSAG3,389903,CUST_5985_PI416261804
NELL2,4753,A_23_P10025
MBIP,51562,A_23_P2922
GPT2,84706,A_23_P37892
PHYHIP,9796,A_23_P433229
KRTAP27-1,643812,CUST_400_PI416573500
GAGE10,643832,CUST_6314_PI416261804
C16orf89,146556,A_23_P26640
FOXN3-AS2,29018,A_23_P106236
C22orf24,25775,A_23_P166431
CTIF,9811,A_23_P207967
SEC14L5,9717,A_24_P254850
ANHX,647589,A_24_P922849
TLX1,3195,A_23_P24031
GPR17,2840,A_23_P16963
LOC100131830,100131830,A_23_P338912
C14orf93,60686,A_23_P48581
LOC283788,283788,A_24_P801197
PFN1P2,767846,CUST_7231_PI416261804
CLASP1,23332,A_23_P311232
WDR62,284403,A_23_P339705
HYPM,25763,A_24_P281872
LOC401847,401847,CUST_4014_PI416261804
TBC1D28,254272,CUST_553_PI416379584
MS4A14,84689,A_23_P98565
PHLDB2,90102,A_24_P240166
LOC100132944,100132944,CUST_4006_PI416261804
KNCN,148930,A_24_P383050
LINC00687,728450,A_32_P4228
LOC150519,150519,CUST_137_PI417507815
OTUD5,55593,A_23_P337550
LOC100133583,100133583,A_23_P8108
HPF1,54969,A_24_P49371
LOC100289230,100289230,A_24_P932680
LYSMD2,256586,A_32_P120895
BANK1,55024,A_23_P10232
NDRG1,10397,A_23_P20494
UMODL1-AS1,150147,A_23_P377860
TJAP1,93643,A_23_P81811
TPT1P4,285741,A_24_P306726
LRRC69,100130742,CUST_642_PI416573500
LOC100289949,100289949,A_24_P456452
TMA7,51372,A_32_P44762
SCAPER,49855,A_23_P163408
BHLHB9,80823,A_23_P308954
CEACAM18,729767,CUST_108_PI416573500
HMGB3P27,441795,CUST_4092_PI416261804
PRDM2,7799,A_23_P201079
SLC17A3,10786,A_23_P255695
ZNF823,55552,A_23_P39050
TBC1D3P5,440419,A_24_P838947
CETN4P,729338,A_32_P201212
LOC441204,441204,CUST_3198_PI416261804
DNAJA3,9093,A_23_P118306
HOGA1,112817,A_23_P364613
LOC100131756,100131756,A_24_P316279
SHANK3,85358,CUST_15943_PI416261804
PLS1,5357,A_23_P211909
FAM138F,641702,CUST_10770_PI416261804
FTH1P14,139431,A_23_P171176
SMA4,11039,A_24_P710730
LINC00114,400866,CUST_11652_PI416261804
SLC25A45,283130,A_23_P422511
TMTC4,84899,A_23_P65230
TP53BP1,7158,A_23_P88703
TOMM40,10452,A_23_P153266
POM121L9P,29774,A_23_P91636
ZBP1,81030,A_23_P259141
LOC646890,646890,A_32_P23795
STOX1,219736,A_23_P344481
GRAMD1B,57476,A_24_P58620
LOC100132214,100132214,A_24_P943263
TCEANC,170082,CUST_1024_PI416379584
GTF3C5,9328,A_23_P112406
SNRPC,6631,A_24_P83922
KIF26A,26153,A_32_P27917
WDR83,84292,A_23_P39024
RNF121,55298,A_23_P75973
RNF214,257160,A_24_P32520
TUBBP6,442308,A_24_P647682
NSMAF,8439,A_23_P134809
SHC1,6464,A_23_P200443
PPIAP55,342541,A_24_P846738
LOC645195,645195,A_32_P224234
ARMC10P1,389137,CUST_2820_PI416261804
PNMA5,114824,A_23_P352950
C15orf41,84529,A_23_P77201
PUS1,80324,A_24_P335358
TNRC18,84629,A_24_P400528
BAALC-AS2,157556,A_24_P7228
KIAA0754,643314,A_24_P912372
NLRP3,114548,A_23_P9883
LOC144438,144438,A_23_P98963
FAM138F,641702,CUST_10769_PI416261804
LOC729732,729732,CUST_3366_PI416261804
MLF2,8079,A_23_P13873
TET2,54790,A_23_P350187
LINC00588,26138,A_23_P252566
LOC646548,646548,A_23_P2895
R3HCC1,203069,A_23_P421221
LINC01530,729975,A_32_P466979
LOC100292489,100292489,A_23_P114210
AHNAK2,113146,A_23_P311912
TRPC3,7222,A_23_P41455
LOC554206,554206,A_23_P434040
PLEKHG6,55200,A_23_P64962
LINC01205,401082,A_24_P229756
LINC01137,728431,A_32_P128391
ALS2,57679,A_23_P377664
LOC100288105,100288105,A_24_P213594
SNHG17,388796,CUST_12225_PI416261804
IP6K3,117283,A_23_P168130
LOC653881,653881,A_24_P766208
BRI3,25798,CUST_16703_PI416261804
CLDN6,9074,CUST_651_PI417507815
SIGLEC11,114132,A_23_P119322
CASC1,55259,A_23_P95231
CCDC169,728591,A_23_P14216
JKAMP,51528,A_23_P205584
CDKN1C,1028,A_23_P428129
ECSIT,51295,A_23_P119295
PPM1M,132160,A_23_P258393
CLUHP3,100132341,A_23_P89062
BTBD19,149478,A_24_P550924
LOC100133578,100133578,CUST_4415_PI416261804
NPIPB8,728734,A_23_P339954
C11orf71,54494,A_24_P210082
FLJ37201,283011,A_24_P246091
KCNC1,3746,A_24_P275199
GUCY1A1,2982,A_32_P179138
LOC727930,727930,A_32_P732971
GRIP2,80852,CUST_319_PI416408490
LOC100132738,100132738,A_24_P707860
SEPHS1P4,389873,CUST_4439_PI416261804
PIN4P1,728758,CUST_564_PI417507815
ALG3,10195,A_23_P7005
ART3,419,A_23_P80918
SMIM19,114926,A_24_P261005
PLG,5340,A_32_P197825
CYP1B1-AS1,285154,A_32_P361884
SLC25A21-AS1,100129794,A_32_P84454
ZNF207,7756,A_23_P118690
RBM12B-AS1,55472,A_23_P134729
ROBO1,6091,A_24_P77432
NUTM2F,54754,CUST_78_PI416379584
ADGRA1,84435,A_23_P327605
RASGRP3,25780,A_24_P54390
WDCP,80304,A_23_P154022
ANKRD33,341405,A_32_P516342
LOC649305,649305,CUST_3318_PI416261804
LOC100288303,100288303,A_23_P154919
DDX4,54514,A_23_P256624
FAM238C,387644,A_24_P462853
LOC284412,284412,A_32_P232808
AIFM3,150209,A_23_P258194
CASP8AP2,9994,A_23_P58898
PSMG3,84262,A_24_P21044
SETP10,100287822,A_32_P34970
BICC1,80114,CUST_1308_PI416573500
LINC00301,283197,A_23_P322691
C17orf67,339210,A_24_P583040
CLEC2A,387836,CUST_914_PI416573500
PHF24,23349,A_23_P319232
LOC100287090,100287090,A_23_P56328
FOXN3-AS1,400236,A_24_P306720
CCR2,729230,A_23_P212354
TFRC,7037,A_23_P212617
ATP10B,23120,A_23_P311901
SLC44A3,126969,A_23_P86195
COX11,1353,A_24_P391531
SNHG28,284677,A_24_P456490
PPHLN1,51535,A_32_P357301
MORF4L2,9643,A_23_P114405
PRSS3,5646,A_23_P135257
LINC00314,246705,A_23_P352990
USP32P2,220594,A_23_P421513
CRYZ,1429,A_23_P114662
CYP11A1,1583,A_23_P129169
FAM222A-AS1,84983,A_23_P13934
CCL20,6364,A_23_P17065
C6orf136,221545,A_23_P300826
SLC22A24,283238,A_23_P75820
C12orf56,115749,A_32_P158786
LOC100133678,100133678,A_23_P30900
BMERB1,89927,A_23_P326319
CD69,969,CUST_10066_PI416261804
ADARB2-AS1,642394,CUST_9347_PI416261804
ATF6B,1388,A_23_P59163
SBDSP1,155370,A_32_P177024
FMN1,342184,CUST_942_PI416573500
FIP1L1,81608,A_23_P58337
LOC645181,645181,A_24_P93462
DACH2,117154,A_23_P124232
LY6H,4062,A_23_P134914
BCL2A1,597,A_23_P152002
KIAA1147,57189,A_23_P404821
RAMP2-AS1,100190938,A_24_P255233
LOC439962,439962,CUST_3521_PI416261804
PCBP3,54039,A_23_P147255
KDM3A,55818,A_23_P258037
LOC100288418,100288418,A_23_P337726
WARS2,10352,A_23_P74380
CEMIP2,23670,A_23_P94552
KLF17P1,100133321,A_24_P573224
ATP1A1,476,A_23_P1072
CCDC85A,114800,A_23_P349566
TMPRSS13,84000,A_23_P435477
YWHAZ,7534,A_24_P209571
PPP4R1L,55370,A_24_P65851
DHRS1,115817,A_23_P48747
DMPK,1760,A_23_P50535
VDAC3,7419,A_23_P60069
PLEKHA4,57664,A_23_P67360
SHANK3,85358,A_24_P194881
LMOD2,442721,A_24_P249253
LOC100288976,100288976,A_24_P758323
MIR205HG,642587,CUST_89_PI416573500
RNF185,91445,A_23_P103062
SLC27A2,11001,A_23_P140450
HYDIN,54768,A_23_P383679
MYH14,79784,A_23_P78734
PLXNB2,23654,A_24_P70888
TBC1D30,23329,A_32_P206050
DDX60L,91351,A_23_P30069
SUPT5H,6829,A_23_P27840
SH3D21,79729,A_23_P363
LOC100287891,100287891,A_23_P43979
NDUFB2-AS1,100134713,A_32_P188752
RPL13AP5,728658,CUST_202_PI417507815
LEPROTL1,23484,CUST_5788_PI416261804
SYNCRIP,10492,A_23_P214798
SETSIP,646817,A_24_P625898
SPIDR,23514,A_23_P327013
MARCH11,441061,A_24_P33508
SSPO,23145,A_23_P353048
LOC642131,642131,A_24_P315854
ZNF845,91664,A_32_P207428
HAVCR1,26762,CUST_16097_PI416261804
C17orf49,124944,A_23_P141520
TMEM134,80194,A_23_P161522
TMEM223,79064,A_23_P1956
ADIPOR1,51094,A_23_P46627
PSMC1P4,345645,A_24_P84873
ISYNA1,51477,A_23_P5131
NIF3L1,60491,A_23_P5415
OPRM1,4988,A_23_P145480
MDS2,259283,A_23_P323196
SEC24A,10802,A_23_P394605
OPRM1,4988,A_24_P397613
FLJ37396,285754,A_32_P325823
OR4M2,390538,CUST_656_PI417507815
USP30-AS1,100131733,A_32_P56249
C7orf50,84310,A_23_P134477
DLGAP1-AS2,84777,A_23_P164576
ADAMTSL2,9719,CUST_11384_PI416261804
DDB1,1642,CUST_16822_PI416261804
TMEM79,84283,A_23_P149259
RIIAD1,284485,A_24_P272748
ART5,116969,A_23_P427122
XRCC6P5,442459,A_24_P144303
KLK5,25818,A_23_P153480
NPW,283869,A_23_P352799
CIAO2B,51647,A_23_P77455
FTCDNL1,348751,A_24_P247587
ZNF771,51333,A_24_P87413
LRRC37BP1,147172,CUST_4118_PI416261804
HECTD4,283450,A_23_P162702
HLA-J,3137,A_24_P418044
FAM207BP,729535,CUST_344_PI417507815
HES4,57801,A_23_P149448
RBM24,221662,A_23_P167812
LOC440292,440292,A_24_P367329
SPATC1,375686,CUST_729_PI416379584
DDAH1,23576,A_23_P201386
LOC730173,730173,A_23_P388146
LOC100130100,100130100,A_24_P212024
ULK2,9706,CUST_964_PI416573500
CKAP2,26586,A_23_P151405
RUSC2,9853,A_23_P216549
TSPAN19,144448,A_23_P2322
PDIK1L,149420,A_24_P405002
LOC100290146,100290146,A_32_P190951
PLPP5,84513,A_23_P322845
CFAP52,146845,A_23_P4074
RBM20,282996,A_24_P453497
LINC00687,728450,A_24_P92106
CPA5,93979,A_23_P215109
ZBED5,58486,A_23_P98483
PPIAP51,729313,A_24_P341476
PAX8-AS1,654433,A_24_P709377
SHTN1,57698,A_23_P202587
LOC100288893,100288893,A_23_P347128
LOC100288954,100288954,A_32_P98496
HIC1,3090,A_23_P129856
TLCD1,116238,A_23_P420417
LINC00339,29092,A_23_P74252
SPIN3,169981,A_24_P136725
NDUFB11,54539,A_23_P22765
CCDC102B,79839,A_23_P44466
DGLUCY,80017,A_23_P48771
SMIM9,100132963,A_24_P558750
LOC100128993,100128993,A_24_P935829
LOC644662,644662,A_32_P191840
ZNF610,162963,A_23_P416751
VPS35,55737,A_32_P3556
ZMYND12,84217,A_23_P160567
LOC100287497,100287497,A_24_P290333
RIPPLY1,92129,A_32_P199901
FKBP15,23307,A_32_P224149
ADARB1,104,A_23_P211207
WHAMM,123720,A_24_P307827
AHI1,54806,A_24_P38143
LOC100287911,100287911,A_24_P51167
CASP16P,197350,A_24_P740620
FAM83E,54854,CUST_5431_PI416261804
ASAP3,55616,A_23_P114689
ADAMTSL2,9719,A_23_P20697
RPL21,6144,A_23_P2725
NDFIP2,54602,A_23_P363472
KCTD6,200845,A_23_P385246
GAS2,2620,A_32_P24140
LOC391322,391322,CUST_960_PI416573500
DUX4L3,653548,A_23_P104413
MPND,84954,A_23_P130886
EEF1E1,9521,A_23_P156842
LOC100287593,100287593,A_23_P117971
USP20,10868,A_23_P217028
LOC100287825,100287825,A_32_P87809
DHRS7C,201140,A_23_P129916
LOC646938,646938,A_24_P895892
CCDC124,115098,A_23_P342118
MBOAT4,619373,A_24_P306824
ISLR2,57611,A_32_P379467
LOC441268,441268,CUST_489_PI417507815
ZNF527,84503,A_23_P402000
LOC100127886,100127886,A_23_P57007
NPC1L1,29881,A_23_P20075
TCP11,6954,A_23_P70598
CTXN3,613212,A_32_P189413
HSPA2,3306,CUST_12130_PI416261804
KIAA1217,56243,A_23_P310022
FAM106A,80039,A_23_P66827
PABPC1L,80336,A_24_P92183
TPT1P9,389787,A_32_P96213
TTC13,79573,A_23_P103864
PRR5L,79899,A_23_P116512
DAZAP2,9802,A_23_P40025
BANF1,8815,A_23_P47208
LINC00303,284573,A_24_P314583
NRGN,4900,A_23_P116264
ZNF619,285267,A_23_P405216
NUTM2E,283008,A_32_P799227
GPX1P1,441481,CUST_4412_PI416261804
CCNL2,81669,A_23_P217899
PICSAR,378825,A_32_P155460
TSTD1,100131187,A_23_P217901
LOC440895,440895,A_24_P527716
PRNP,5621,A_23_P109143
ZNF283,284349,A_23_P94911
LOC646043,646043,A_24_P104538
NEDD8,4738,CUST_2444_PI416261804
MYO1B,4430,A_23_P361049
SLC15A3,51296,A_23_P75786
SETMAR,6419,A_23_P80643
